journey_id,date,service_type,zone_id,vehicle_id,driver_id,customer_id,scheduled_minutes,actual_minutes,delay_minutes,manual_override,status,revenue_gbp,cost_gbp
J000254,2026-02-02,Shuttle,Z015,V0127,D0164,C01100,66,68,2,0,Completed,71.83,80.03
J000255,2026-02-02,LastMileDelivery,Z004,V0166,D0075,C00038,38,41,3,0,Completed,62.37,67.3
J000256,2026-02-02,Shuttle,Z014,V0284,D0119,C00555,44,51,7,0,Completed,61.47,70.25
J000257,2026-02-02,LastMileDelivery,Z014,V0010,D0180,C00789,50,50,0,0,Completed,68.41,67.3
J000258,2026-02-02,CharterRoute,Z028,V0160,D0221,C00546,68,70,2,0,Completed,64.21,46.75
J000259,2026-02-02,WarehouseDispatch,Z003,V0176,D0185,C00727,53,57,4,0,Completed,275.66,309.28
J000260,2026-02-02,WarehouseDispatch,Z012,V0040,D0090,C01853,48,50,2,0,Completed,212.87,219.48
J000261,2026-02-02,WarehouseDispatch,Z020,V0391,D0023,C01613,67,76,9,0,Completed,309.56,181.87
J000262,2026-02-02,Shuttle,Z034,V0125,D0237,C01885,20,31,11,0,Completed,88.72,75.28
J000263,2026-02-02,WarehouseDispatch,Z033,V0264,D0231,C01802,33,33,0,0,Completed,155.8,121.61
J000264,2026-02-02,LastMileDelivery,Z022,V0118,D0208,C00884,34,34,0,0,Completed,47.89,32.91
J000265,2026-02-02,Shuttle,Z020,V0184,D0230,C01840,42,42,0,0,Completed,20.13,19.85
J000266,2026-02-02,Shuttle,Z025,V0039,D0221,C01138,70,70,0,0,Completed,41.41,24.7
J000267,2026-02-02,CharterRoute,Z003,V0165,D0145,C00057,26,26,0,0,Completed,53.67,34.17
J000268,2026-02-02,CharterRoute,Z034,V0036,D0069,C01457,50,62,12,0,Completed,91.33,93.63
J000269,2026-02-02,Shuttle,Z025,V0173,D0035,C01018,27,27,0,0,Completed,23.84,24.29
J000270,2026-02-02,Shuttle,Z008,V0211,D0040,C00009,84,87,3,0,Completed,88.55,63.41
J000271,2026-02-02,Shuttle,Z001,V0140,D0064,C00366,78,78,0,0,Completed,14.01,7.85
J000272,2026-02-02,Shuttle,Z033,V0230,D0135,C01338,40,40,0,0,Late,18.28,18.68
J000273,2026-02-02,Shuttle,Z021,V0262,D0084,C01141,85,88,3,0,Late,47.52,31.42
J000274,2026-02-02,LastMileDelivery,Z030,V0337,D0153,C01172,60,60,0,0,Completed,44.83,43.57
J000275,2026-02-02,Shuttle,Z035,V0025,D0105,C00012,40,40,0,0,Completed,18.29,10.67
J000276,2026-02-02,LastMileDelivery,Z005,V0205,D0245,C01364,75,76,1,0,Completed,46.28,49.55
J000277,2026-02-02,WarehouseDispatch,Z031,V0071,D0248,C01874,46,51,5,0,Completed,265.17,263.34
J000278,2026-02-02,LastMileDelivery,Z016,V0094,D0144,C01371,57,71,14,0,Completed,10.73,10.83
J000279,2026-02-02,WarehouseDispatch,Z019,V0135,D0116,C00847,68,68,0,0,Completed,201.84,153.43
J000280,2026-02-02,CharterRoute,Z005,V0167,D0178,C00846,81,84,3,0,Completed,33.42,35.5
J000281,2026-02-02,CharterRoute,Z023,V0367,D0204,C01469,30,41,11,0,Completed,61.92,56.74
J000282,2026-02-02,Shuttle,Z017,V0235,D0116,C01534,32,36,4,0,Late,75.54,64.5
J000283,2026-02-02,LastMileDelivery,Z027,V0339,D0151,C01800,28,28,0,0,Completed,26.32,28.12
J000284,2026-02-02,WarehouseDispatch,Z028,V0340,D0088,C01815,82,87,5,0,Completed,58.53,48.0
J000285,2026-02-02,WarehouseDispatch,Z016,V0299,D0138,C00118,73,79,6,0,Completed,103.76,70.32
J000286,2026-02-02,LastMileDelivery,Z018,V0233,D0227,C00160,57,76,19,0,Late,85.95,91.16
J000287,2026-02-02,Shuttle,Z025,V0357,D0086,C00409,66,70,4,0,Completed,71.45,65.29
J000288,2026-02-02,LastMileDelivery,Z012,V0367,D0079,C01973,25,25,0,0,Late,21.37,20.8
J000289,2026-02-02,CharterRoute,Z009,V0157,D0097,C01227,87,91,4,0,Completed,81.5,84.46
J000290,2026-02-02,CharterRoute,Z003,V0393,D0235,C01855,66,76,10,1,Completed,23.02,13.1
J000291,2026-02-02,Shuttle,Z025,V0207,D0093,C00119,86,86,0,0,Completed,43.69,43.1
J000292,2026-02-02,LastMileDelivery,Z014,V0317,D0063,C01400,38,39,1,0,Completed,79.75,51.19
J000293,2026-02-02,CharterRoute,Z033,V0149,D0123,C00117,80,84,4,0,Late,94.92,77.37
J000294,2026-02-02,WarehouseDispatch,Z014,V0130,D0166,C01908,83,83,0,0,Completed,291.85,313.92
J000295,2026-02-02,WarehouseDispatch,Z014,V0303,D0067,C00528,61,69,8,0,Late,117.86,132.5
J000296,2026-02-02,LastMileDelivery,Z014,V0388,D0165,C01369,32,33,1,0,Completed,68.11,61.46
J000297,2026-02-02,Shuttle,Z013,V0211,D0003,C00298,85,85,0,0,Completed,49.22,35.46
J000298,2026-02-02,WarehouseDispatch,Z025,V0180,D0094,C01646,35,39,4,0,Completed,309.92,332.06
J000299,2026-02-02,WarehouseDispatch,Z023,V0143,D0112,C01248,31,31,0,0,Completed,104.3,80.93
J000300,2026-02-02,CharterRoute,Z008,V0239,D0130,C01742,23,29,6,0,Completed,32.5,19.49
J000301,2026-02-02,WarehouseDispatch,Z036,V0060,D0138,C00625,69,83,14,0,Completed,102.46,85.74
J000302,2026-02-02,LastMileDelivery,Z016,V0073,D0186,C01248,56,68,12,0,Completed,70.76,46.04
J000303,2026-02-02,LastMileDelivery,Z024,V0286,D0064,C01974,45,49,4,0,Completed,73.97,64.42
J000304,2026-02-02,CharterRoute,Z021,V0345,D0177,C00010,21,21,0,0,Completed,46.42,30.04
J000305,2026-02-02,LastMileDelivery,Z008,V0134,D0223,C00209,48,62,14,1,Failed,13.92,14.56
J000306,2026-02-02,LastMileDelivery,Z005,V0096,D0168,C01787,59,62,3,0,Late,33.35,28.09
J000307,2026-02-02,CharterRoute,Z033,V0223,D0004,C01177,53,56,3,0,Completed,29.15,31.49
J000308,2026-02-02,CharterRoute,Z025,V0295,D0217,C00580,80,83,3,0,Late,26.17,21.95
J000309,2026-02-02,CharterRoute,Z021,V0331,D0208,C00172,71,71,0,0,Completed,45.32,25.24
J000310,2026-02-02,CharterRoute,Z033,V0208,D0129,C00568,30,30,0,0,Completed,82.75,58.45
J000311,2026-02-02,WarehouseDispatch,Z009,V0391,D0205,C01038,51,54,3,0,Completed,183.87,137.57
J000312,2026-02-02,Shuttle,Z005,V0362,D0249,C00699,42,46,4,0,Completed,76.24,84.44
J000313,2026-02-02,CharterRoute,Z036,V0222,D0077,C01355,25,34,9,0,Late,63.08,40.34
J000314,2026-02-02,LastMileDelivery,Z032,V0333,D0063,C01578,72,77,5,1,Completed,36.68,41.52
J000315,2026-02-02,Shuttle,Z005,V0075,D0116,C01346,59,59,0,0,Completed,10.19,8.82
J000316,2026-02-02,Shuttle,Z003,V0143,D0173,C01236,45,52,7,0,Late,79.0,54.75
J000317,2026-02-02,Shuttle,Z009,V0099,D0024,C01733,70,74,4,0,Completed,62.11,69.03
J000318,2026-02-02,WarehouseDispatch,Z018,V0033,D0042,C01540,45,58,13,0,Completed,296.96,194.11
J000319,2026-02-02,WarehouseDispatch,Z002,V0323,D0110,C01816,71,74,3,0,Completed,213.82,153.74
J000320,2026-02-02,CharterRoute,Z024,V0380,D0063,C00481,86,91,5,0,Late,69.97,71.36
J000321,2026-02-02,LastMileDelivery,Z022,V0365,D0134,C01056,56,56,0,0,Completed,57.38,61.11
J000322,2026-02-02,CharterRoute,Z003,V0170,D0109,C00833,43,43,0,0,Completed,52.6,52.83
J000323,2026-02-02,Shuttle,Z004,V0368,D0086,C01621,59,64,5,0,Completed,29.86,34.08
J000324,2026-02-02,CharterRoute,Z015,V0072,D0120,C00761,37,37,0,0,Completed,9.9,8.92
J000325,2026-02-02,Shuttle,Z035,V0390,D0128,C01531,74,77,3,0,Completed,49.12,53.05
J000326,2026-02-02,LastMileDelivery,Z033,V0195,D0234,C01094,71,76,5,0,Completed,84.42,64.36
J000327,2026-02-02,Shuttle,Z034,V0313,D0163,C01058,26,37,11,0,Completed,71.18,59.34
J000328,2026-02-02,WarehouseDispatch,Z033,V0142,D0038,C00381,47,49,2,0,Completed,246.48,266.7
J000329,2026-02-02,CharterRoute,Z017,V0294,D0048,C01554,42,44,2,0,Completed,13.95,8.62
J000330,2026-02-02,CharterRoute,Z030,V0010,D0044,C01623,71,71,0,0,Completed,71.48,43.44
J000331,2026-02-02,WarehouseDispatch,Z029,V0009,D0241,C00727,46,48,2,0,Late,110.65,75.1
J000332,2026-02-02,WarehouseDispatch,Z004,V0220,D0083,C00985,69,69,0,0,Completed,251.93,196.53
J000333,2026-02-02,WarehouseDispatch,Z013,V0270,D0099,C01838,25,25,0,0,Completed,211.99,122.72
J000334,2026-02-02,Shuttle,Z003,V0020,D0090,C01079,28,28,0,0,Completed,9.49,7.56
J000335,2026-02-02,WarehouseDispatch,Z016,V0342,D0050,C00119,61,73,12,0,Completed,102.27,104.2
J000336,2026-02-02,LastMileDelivery,Z001,V0028,D0172,C01147,39,50,11,1,Late,55.45,31.52
J000337,2026-02-02,CharterRoute,Z009,V0120,D0109,C01534,60,63,3,0,Completed,56.18,35.63
J000338,2026-02-02,CharterRoute,Z008,V0341,D0149,C01482,86,95,9,1,Failed,45.82,25.28
J000339,2026-02-02,LastMileDelivery,Z019,V0096,D0089,C00621,85,93,8,0,Completed,30.06,32.09
J000340,2026-02-02,CharterRoute,Z008,V0082,D0102,C01972,39,40,1,0,Completed,25.42,17.88
J000341,2026-02-02,WarehouseDispatch,Z036,V0304,D0205,C01909,89,112,23,0,Late,95.05,103.5
J000342,2026-02-02,CharterRoute,Z001,V0305,D0089,C01262,79,88,9,0,Completed,66.56,36.93
J000343,2026-02-02,LastMileDelivery,Z005,V0369,D0209,C00571,85,86,1,0,Completed,14.67,14.68
J000344,2026-02-02,WarehouseDispatch,Z024,V0023,D0193,C01000,48,48,0,0,Completed,115.61,77.16
J000345,2026-02-02,Shuttle,Z018,V0013,D0017,C00567,52,65,13,0,Completed,8.4,8.48
J000346,2026-02-02,Shuttle,Z013,V0077,D0062,C01184,52,59,7,0,Completed,51.13,33.8
J000347,2026-02-02,WarehouseDispatch,Z017,V0213,D0242,C01938,50,50,0,0,Completed,143.91,114.55
J000348,2026-02-02,CharterRoute,Z010,V0224,D0097,C01232,87,87,0,0,Completed,39.3,33.18
J000349,2026-02-02,LastMileDelivery,Z001,V0291,D0014,C00571,54,60,6,0,Completed,72.05,55.76
J000350,2026-02-02,WarehouseDispatch,Z018,V0143,D0091,C00372,24,34,10,0,Failed,245.19,157.81
J000351,2026-02-02,LastMileDelivery,Z016,V0037,D0116,C00862,36,55,19,0,Late,66.23,70.08
J000352,2026-02-02,Shuttle,Z021,V0016,D0077,C01846,66,71,5,0,Completed,67.39,37.86
J000353,2026-02-02,WarehouseDispatch,Z005,V0126,D0187,C01754,48,49,1,0,Completed,105.93,58.31
J000354,2026-02-02,WarehouseDispatch,Z027,V0298,D0213,C00438,50,50,0,0,Completed,243.98,231.0
J000355,2026-02-02,LastMileDelivery,Z005,V0074,D0129,C01102,39,40,1,0,Completed,93.63,62.55
J000356,2026-02-02,Shuttle,Z033,V0013,D0163,C01645,46,46,0,0,Completed,9.8,5.66
J000357,2026-02-02,Shuttle,Z012,V0116,D0248,C00714,61,62,1,0,Completed,56.11,34.66
J000358,2026-02-02,WarehouseDispatch,Z002,V0258,D0242,C01551,73,78,5,0,Completed,288.56,234.91
J000359,2026-02-02,LastMileDelivery,Z031,V0095,D0148,C01813,52,52,0,0,Completed,67.55,39.3
J000360,2026-02-02,WarehouseDispatch,Z023,V0041,D0205,C00400,55,55,0,0,Completed,311.19,340.24
J000361,2026-02-02,CharterRoute,Z020,V0362,D0208,C01665,57,57,0,0,Completed,32.41,28.6
J000362,2026-02-02,Shuttle,Z035,V0366,D0250,C01044,25,34,9,1,Completed,87.97,61.89
J000363,2026-02-02,Shuttle,Z027,V0250,D0081,C01950,52,52,0,0,Completed,85.56,93.81
J000364,2026-02-02,WarehouseDispatch,Z006,V0031,D0171,C01068,50,51,1,0,Completed,73.99,44.06
J000365,2026-02-02,WarehouseDispatch,Z030,V0186,D0065,C00146,21,21,0,0,Late,251.43,282.83
J000366,2026-02-02,WarehouseDispatch,Z033,V0062,D0155,C00281,41,44,3,0,Completed,311.48,303.74
J000367,2026-02-02,Shuttle,Z012,V0362,D0037,C01007,41,42,1,0,Completed,69.4,64.45
J000368,2026-02-02,Shuttle,Z009,V0007,D0035,C01432,43,45,2,0,Completed,34.12,24.66
J000369,2026-02-02,Shuttle,Z029,V0159,D0234,C01849,73,76,3,0,Completed,36.58,37.73
J000370,2026-02-02,CharterRoute,Z002,V0207,D0072,C01505,76,76,0,0,Completed,40.94,46.49
J000371,2026-02-02,WarehouseDispatch,Z026,V0086,D0037,C00658,39,41,2,0,Completed,279.68,185.24
J000372,2026-02-02,Shuttle,Z024,V0102,D0033,C01715,47,50,3,0,Completed,24.68,24.0
J000373,2026-02-03,CharterRoute,Z010,V0255,D0222,C00755,56,59,3,0,Completed,20.2,13.7
J000374,2026-02-03,WarehouseDispatch,Z011,V0298,D0150,C01458,57,58,1,0,Completed,210.09,189.6
J000375,2026-02-03,LastMileDelivery,Z001,V0383,D0046,C01270,83,84,1,0,Completed,32.94,31.8
J000376,2026-02-03,LastMileDelivery,Z021,V0191,D0016,C00612,47,47,0,0,Completed,19.31,13.58
J000377,2026-02-03,WarehouseDispatch,Z032,V0137,D0043,C01770,32,32,0,0,Completed,74.46,46.39
J000378,2026-02-03,WarehouseDispatch,Z017,V0062,D0066,C01451,89,91,2,0,Completed,166.16,162.46
J000379,2026-02-03,WarehouseDispatch,Z005,V0129,D0040,C01446,28,28,0,0,Completed,221.16,176.44
J000380,2026-02-03,LastMileDelivery,Z022,V0190,D0166,C00317,34,39,5,0,Completed,76.32,42.59
J000381,2026-02-03,CharterRoute,Z004,V0096,D0014,C00937,70,71,1,0,Late,18.27,13.49
J000382,2026-02-03,LastMileDelivery,Z022,V0083,D0004,C01909,55,55,0,0,Late,15.66,14.38
J000383,2026-02-03,Shuttle,Z013,V0349,D0232,C00292,82,91,9,0,Completed,86.53,72.06
J000384,2026-02-03,WarehouseDispatch,Z008,V0018,D0042,C01755,44,44,0,0,Completed,280.33,225.59
J000385,2026-02-03,LastMileDelivery,Z030,V0039,D0126,C01983,46,46,0,0,Completed,44.32,25.2
J000386,2026-02-03,WarehouseDispatch,Z026,V0358,D0014,C00185,70,71,1,0,Completed,309.98,283.86
J000387,2026-02-03,CharterRoute,Z031,V0148,D0158,C00783,86,86,0,0,Completed,17.65,17.33
J000388,2026-02-03,Shuttle,Z016,V0079,D0033,C01087,38,52,14,1,Failed,45.67,33.55
J000389,2026-02-03,LastMileDelivery,Z030,V0328,D0045,C00327,30,30,0,0,Late,40.83,35.3
J000390,2026-02-03,CharterRoute,Z013,V0114,D0161,C00883,34,34,0,0,Completed,69.78,58.53
J000391,2026-02-03,CharterRoute,Z004,V0261,D0104,C00597,32,32,0,0,Completed,79.97,70.95
J000392,2026-02-03,Shuttle,Z023,V0096,D0010,C00742,32,35,3,0,Completed,47.21,31.42
J000393,2026-02-03,Shuttle,Z014,V0039,D0008,C01918,51,52,1,0,Completed,74.57,56.03
J000394,2026-02-03,Shuttle,Z033,V0045,D0183,C00847,24,25,1,0,Completed,36.84,26.03
J000395,2026-02-03,CharterRoute,Z007,V0180,D0101,C01282,45,48,3,0,Late,45.95,48.8
J000396,2026-02-03,LastMileDelivery,Z016,V0153,D0035,C01331,52,58,6,0,Late,72.71,47.61
J000397,2026-02-03,CharterRoute,Z002,V0207,D0031,C00443,21,21,0,0,Completed,75.91,63.01
J000398,2026-02-03,LastMileDelivery,Z030,V0200,D0096,C00203,53,53,0,0,Completed,38.36,35.89
J000399,2026-02-03,CharterRoute,Z019,V0326,D0088,C01637,68,71,3,0,Completed,47.76,41.62
J000400,2026-02-03,Shuttle,Z030,V0277,D0047,C00563,34,36,2,0,Completed,18.84,15.02
J000401,2026-02-03,WarehouseDispatch,Z011,V0314,D0189,C01232,81,83,2,0,Completed,63.63,43.97
J000402,2026-02-03,CharterRoute,Z011,V0214,D0108,C01220,32,41,9,1,Completed,48.23,53.46
J000403,2026-02-03,CharterRoute,Z006,V0238,D0004,C01966,76,80,4,0,Completed,75.55,82.87
J000404,2026-02-03,WarehouseDispatch,Z011,V0028,D0087,C00170,31,31,0,0,Completed,315.63,262.46
J000405,2026-02-03,CharterRoute,Z032,V0155,D0053,C00904,77,79,2,0,Completed,27.6,28.86
J000406,2026-02-03,CharterRoute,Z020,V0181,D0172,C00761,64,68,4,0,Completed,68.76,63.96
J000407,2026-02-03,CharterRoute,Z035,V0354,D0083,C01636,42,44,2,0,Completed,8.09,4.85
J000408,2026-02-03,CharterRoute,Z017,V0027,D0058,C00272,87,89,2,0,Completed,33.26,36.8
J000409,2026-02-03,CharterRoute,Z004,V0284,D0201,C01738,59,65,6,0,Completed,14.31,9.41
J000410,2026-02-03,LastMileDelivery,Z012,V0192,D0091,C00147,57,57,0,0,Completed,53.63,47.47
J000411,2026-02-03,LastMileDelivery,Z013,V0171,D0009,C00777,35,38,3,0,Completed,15.11,10.66
J000412,2026-02-03,LastMileDelivery,Z029,V0276,D0107,C00890,58,58,0,0,Completed,27.99,19.99
J000413,2026-02-03,CharterRoute,Z006,V0052,D0154,C00654,72,74,2,0,Late,85.38,57.22
J000414,2026-02-03,CharterRoute,Z017,V0205,D0143,C01186,29,29,0,0,Completed,92.04,86.86
J000415,2026-02-03,LastMileDelivery,Z030,V0093,D0125,C01694,68,68,0,0,Completed,39.83,26.48
J000416,2026-02-03,Shuttle,Z005,V0184,D0130,C01344,66,70,4,0,Late,10.21,10.98
J000417,2026-02-03,LastMileDelivery,Z032,V0240,D0040,C01823,77,77,0,0,Completed,89.62,73.55
J000418,2026-02-03,CharterRoute,Z003,V0317,D0245,C01611,46,49,3,0,Completed,50.8,48.24
J000419,2026-02-03,CharterRoute,Z024,V0057,D0166,C01305,66,66,0,0,Completed,48.65,47.84
J000420,2026-02-03,Shuttle,Z010,V0117,D0190,C00909,38,42,4,0,Completed,94.27,82.85
J000421,2026-02-03,LastMileDelivery,Z020,V0212,D0048,C01250,66,74,8,1,Completed,11.47,11.09
J000422,2026-02-03,WarehouseDispatch,Z020,V0220,D0108,C00363,31,31,0,0,Completed,267.6,271.84
J000423,2026-02-03,Shuttle,Z009,V0244,D0032,C01037,57,59,2,0,Completed,47.76,53.06
J000424,2026-02-03,CharterRoute,Z006,V0087,D0095,C01400,56,58,2,0,Completed,48.51,48.59
J000425,2026-02-03,Shuttle,Z005,V0102,D0012,C01500,84,89,5,0,Late,80.27,79.73
J000426,2026-02-03,Shuttle,Z017,V0074,D0077,C00599,36,36,0,0,Completed,30.0,26.17
J000427,2026-02-03,WarehouseDispatch,Z016,V0244,D0194,C01960,50,60,10,0,Completed,89.52,56.84
J000428,2026-02-03,WarehouseDispatch,Z003,V0348,D0103,C01282,47,58,11,0,Completed,122.51,95.85
J000429,2026-02-03,Shuttle,Z011,V0357,D0077,C00996,28,31,3,0,Completed,83.74,46.52
J000430,2026-02-03,LastMileDelivery,Z013,V0387,D0035,C00823,38,39,1,0,Completed,9.17,6.55
J000431,2026-02-03,Shuttle,Z011,V0195,D0035,C01395,32,33,1,0,Completed,33.28,29.3
J000432,2026-02-03,WarehouseDispatch,Z007,V0035,D0241,C01930,60,64,4,0,Completed,317.47,204.85
J000433,2026-02-03,WarehouseDispatch,Z029,V0114,D0192,C00139,76,76,0,0,Late,145.73,81.98
J000434,2026-02-03,WarehouseDispatch,Z013,V0318,D0046,C00556,46,51,5,1,Late,216.97,131.54
J000435,2026-02-03,WarehouseDispatch,Z012,V0392,D0079,C01042,43,44,1,0,Late,240.83,147.1
J000436,2026-02-03,WarehouseDispatch,Z030,V0253,D0068,C01889,43,49,6,0,Completed,148.69,96.04
J000437,2026-02-03,CharterRoute,Z011,V0179,D0097,C01907,34,38,4,0,Completed,11.58,8.48
J000438,2026-02-03,Shuttle,Z030,V0037,D0097,C01259,51,56,5,0,Completed,65.61,72.65
J000439,2026-02-03,LastMileDelivery,Z006,V0292,D0215,C00997,54,54,0,0,Completed,19.92,11.71
J000440,2026-02-03,LastMileDelivery,Z011,V0124,D0059,C01446,54,54,0,0,Completed,49.77,44.16
J000441,2026-02-03,CharterRoute,Z013,V0301,D0211,C01856,87,87,0,0,Completed,32.01,31.92
J000442,2026-02-03,Shuttle,Z001,V0065,D0135,C00676,24,28,4,0,Late,34.3,36.51
J000443,2026-02-03,WarehouseDispatch,Z019,V0168,D0199,C01081,83,83,0,0,Completed,120.85,77.49
J000444,2026-02-03,WarehouseDispatch,Z019,V0055,D0074,C01797,71,73,2,0,Completed,82.25,94.05
J000445,2026-02-03,LastMileDelivery,Z028,V0219,D0223,C00948,38,38,0,0,Completed,13.98,11.81
J000446,2026-02-03,LastMileDelivery,Z024,V0350,D0085,C01825,88,92,4,0,Completed,59.16,42.93
J000447,2026-02-03,CharterRoute,Z018,V0112,D0131,C01766,87,92,5,0,Late,49.93,56.49
J000448,2026-02-03,Shuttle,Z007,V0202,D0214,C01924,72,75,3,0,Completed,22.52,20.25
J000449,2026-02-03,Shuttle,Z001,V0229,D0214,C00923,68,76,8,0,Completed,35.67,25.12
J000450,2026-02-03,WarehouseDispatch,Z023,V0064,D0119,C00451,45,45,0,0,Completed,149.53,143.34
J000451,2026-02-03,Shuttle,Z003,V0356,D0245,C00570,81,82,1,0,Completed,55.27,54.3
J000452,2026-02-03,Shuttle,Z012,V0250,D0218,C01299,43,43,0,0,Completed,42.42,23.8
J000453,2026-02-03,CharterRoute,Z011,V0029,D0240,C00285,79,81,2,0,Late,10.79,6.91
J000454,2026-02-03,CharterRoute,Z029,V0187,D0118,C01385,71,72,1,0,Completed,31.83,24.18
J000455,2026-02-03,WarehouseDispatch,Z014,V0045,D0199,C00976,24,27,3,1,Completed,273.53,292.11
J000456,2026-02-03,CharterRoute,Z035,V0053,D0014,C01222,43,46,3,0,Completed,84.76,92.83
J000457,2026-02-03,WarehouseDispatch,Z002,V0381,D0011,C00275,27,31,4,0,Completed,51.98,28.69
J000458,2026-02-03,CharterRoute,Z010,V0385,D0181,C01440,37,41,4,0,Late,32.32,18.91
J000459,2026-02-03,CharterRoute,Z013,V0375,D0086,C00155,72,72,0,0,Completed,33.57,21.7
J000460,2026-02-03,LastMileDelivery,Z002,V0304,D0109,C01446,20,32,12,0,Late,62.17,51.23
J000461,2026-02-03,LastMileDelivery,Z016,V0175,D0009,C01630,64,68,4,0,Completed,34.27,27.27
J000462,2026-02-03,CharterRoute,Z014,V0297,D0003,C01172,66,73,7,1,Completed,23.45,24.35
J000463,2026-02-03,CharterRoute,Z032,V0248,D0219,C01723,45,45,0,0,Late,32.63,27.29
J000464,2026-02-03,CharterRoute,Z013,V0387,D0054,C00273,89,92,3,0,Completed,93.22,83.79
J000465,2026-02-03,LastMileDelivery,Z036,V0237,D0021,C00354,67,81,14,0,Completed,38.98,33.67
J000466,2026-02-03,WarehouseDispatch,Z036,V0215,D0105,C01772,84,112,28,1,Completed,291.58,331.59
J000467,2026-02-03,Shuttle,Z018,V0330,D0230,C01691,37,50,13,0,Completed,25.85,25.54
J000468,2026-02-03,CharterRoute,Z002,V0211,D0080,C01500,56,56,0,0,Completed,85.16,92.81
J000469,2026-02-03,CharterRoute,Z028,V0073,D0128,C00676,45,50,5,0,Completed,44.36,26.05
J000470,2026-02-03,LastMileDelivery,Z003,V0012,D0056,C01304,70,72,2,0,Completed,38.45,41.71
J000471,2026-02-03,CharterRoute,Z008,V0016,D0091,C00106,78,78,0,0,Completed,22.86,13.94
J000472,2026-02-03,WarehouseDispatch,Z018,V0334,D0158,C01550,26,38,12,0,Completed,213.9,154.0
J000473,2026-02-03,Shuttle,Z008,V0380,D0188,C00052,37,37,0,0,Completed,60.12,48.19
J000474,2026-02-03,CharterRoute,Z020,V0398,D0174,C00271,26,27,1,0,Completed,68.45,49.98
J000475,2026-02-03,WarehouseDispatch,Z014,V0235,D0180,C00329,47,57,10,0,Completed,51.36,33.0
J000476,2026-02-03,Shuttle,Z032,V0065,D0219,C01353,49,49,0,0,Late,44.76,38.32
J000477,2026-02-03,LastMileDelivery,Z036,V0081,D0148,C01103,54,62,8,0,Failed,74.54,44.08
J000478,2026-02-03,Shuttle,Z033,V0071,D0043,C00372,37,43,6,0,Completed,9.15,5.38
J000479,2026-02-03,WarehouseDispatch,Z006,V0021,D0189,C01577,31,36,5,0,Completed,248.83,262.13
J000480,2026-02-03,Shuttle,Z010,V0289,D0013,C01418,50,59,9,1,Completed,13.37,10.44
J000481,2026-02-03,Shuttle,Z033,V0220,D0204,C00882,29,29,0,0,Completed,38.46,24.81
J000482,2026-02-03,LastMileDelivery,Z028,V0158,D0059,C00877,20,26,6,1,Completed,26.68,30.06
J000483,2026-02-03,Shuttle,Z027,V0307,D0134,C00240,52,52,0,0,Completed,85.15,91.07
J000484,2026-02-03,LastMileDelivery,Z012,V0281,D0198,C00082,21,21,0,0,Completed,87.19,97.65
J000485,2026-02-03,CharterRoute,Z030,V0310,D0143,C01864,85,87,2,0,Completed,79.72,86.21
J000486,2026-02-03,Shuttle,Z007,V0063,D0016,C00906,77,77,0,0,Completed,70.86,57.79
J000487,2026-02-03,Shuttle,Z007,V0351,D0197,C01821,64,65,1,0,Completed,9.45,6.31
J000488,2026-02-03,LastMileDelivery,Z024,V0298,D0043,C00184,51,51,0,0,Completed,90.49,101.65
J000489,2026-02-03,Shuttle,Z017,V0015,D0207,C01517,27,30,3,0,Completed,30.65,31.5
J000490,2026-02-03,WarehouseDispatch,Z003,V0363,D0081,C01675,60,65,5,0,Completed,196.86,212.98
J000491,2026-02-03,LastMileDelivery,Z021,V0023,D0016,C01398,35,35,0,0,Completed,67.18,52.44
J000492,2026-02-03,LastMileDelivery,Z035,V0207,D0037,C00730,56,56,0,0,Completed,69.72,47.22
J000493,2026-02-03,CharterRoute,Z005,V0186,D0171,C01349,40,41,1,0,Completed,79.4,87.18
J000494,2026-02-03,Shuttle,Z015,V0198,D0164,C00663,51,51,0,0,Completed,28.97,19.69
J000495,2026-02-03,WarehouseDispatch,Z032,V0244,D0079,C00861,46,46,0,0,Completed,242.56,166.95
J000496,2026-02-03,CharterRoute,Z007,V0368,D0151,C00110,55,60,5,0,Completed,47.48,39.96
J000497,2026-02-03,Shuttle,Z006,V0149,D0198,C00266,86,94,8,1,Completed,14.63,13.27
J000498,2026-02-03,CharterRoute,Z026,V0136,D0079,C01400,20,25,5,0,Completed,25.36,24.52
J000499,2026-02-03,Shuttle,Z032,V0366,D0021,C01086,21,22,1,0,Completed,27.63,23.9
J000500,2026-02-03,WarehouseDispatch,Z034,V0261,D0052,C00909,64,73,9,0,Late,74.31,81.6
J000501,2026-02-03,CharterRoute,Z017,V0310,D0002,C01067,48,63,15,1,Late,52.36,53.32
J000502,2026-02-03,LastMileDelivery,Z011,V0243,D0096,C01609,41,47,6,0,Completed,16.11,13.73
J000503,2026-02-03,CharterRoute,Z028,V0259,D0218,C00243,38,38,0,0,Late,20.16,15.92
J000504,2026-02-03,Shuttle,Z012,V0083,D0055,C00587,85,85,0,0,Completed,32.9,23.54
J000505,2026-02-03,WarehouseDispatch,Z010,V0360,D0186,C01529,42,49,7,1,Completed,312.02,227.62
J000506,2026-02-03,CharterRoute,Z024,V0197,D0149,C00935,58,60,2,0,Completed,56.09,50.56
J000507,2026-02-03,WarehouseDispatch,Z028,V0223,D0223,C00828,89,89,0,0,Late,306.36,215.91
